CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,Tenure,UniqueProducts,AvgItemsPerOrder,SpendVolatility,AvgDaysBetweenPurchases,Churned,Churn_Probability
12502.0,6,5,3723.87,25.332448979591835,820,214,102,5.578231292517007,29.728509806771058,53.5,1,0.5645642
12506.0,143,1,73.5,3.1956521739130435,23,0,23,1.0,2.086586656124731,0.0,1,0.806505
12507.0,44,3,1304.81,62.13380952380952,894,164,19,42.57142857142857,54.53008953561239,82.0,1,0.3953385
12509.0,194,1,176.5,25.214285714285715,55,0,7,7.857142857142857,18.9161684431977,0.0,1,0.6942949
12510.0,53,2,982.5699999999999,29.774848484848484,353,182,29,10.696969696969697,32.124828805109225,182.0,1,0.72758263
12513.0,23,1,612.29,17.494,462,0,35,13.2,9.986948600695868,0.0,1,0.60882753
12514.0,177,1,1017.68,19.954509803921567,440,0,51,8.627450980392156,10.635650297696987,0.0,1,0.7714181
12515.0,263,1,383.7,23.98125,131,0,16,8.1875,22.111873695671594,0.0,1,0.7973563
12516.0,91,1,583.2,44.861538461538466,345,0,13,26.53846153846154,26.49618017946293,0.0,0,0.4772512
12517.0,36,2,1538.7,8.3625,841,63,173,4.570652173913044,8.191641698453797,63.0,0,0.26346216
12518.0,20,1,324.83,18.04611111111111,187,0,18,10.38888888888889,6.856515268996849,0.0,0,0.30463612
12520.0,52,4,2045.85,16.90785123966942,1099,131,104,9.082644628099173,11.143072003612197,43.666666666666664,0,0.09014537
12521.0,53,1,599.68,15.781052631578946,309,0,38,8.131578947368421,8.921051867890215,0.0,1,0.5576597
12523.0,18,7,1017.75,16.154761904761905,560,224,49,8.88888888888889,5.227625087484712,37.333333333333336,0,0.05234949
12524.0,72,6,3122.48,26.91793103448276,2290,171,92,19.74137931034483,25.456612928060864,34.2,0,0.10367598
12526.0,4,1,520.3,17.941379310344825,318,0,29,10.96551724137931,5.482915494084414,0.0,0,0.39365143
12527.0,205,2,284.92,18.994666666666667,221,30,15,14.733333333333333,14.438212130447786,30.0,0,0.40644044
12528.0,25,4,1287.37,19.805692307692308,503,198,46,7.7384615384615385,11.782527313944412,66.0,0,0.25299558
12530.0,34,3,1221.65,26.557608695652174,600,213,39,13.043478260869565,21.880400888545857,106.5,0,0.16126044
12534.0,41,1,1089.18,17.28857142857143,651,0,63,10.333333333333334,13.107948691309758,0.0,1,0.31249765
12535.0,2,2,716.35,21.069117647058825,219,94,28,6.4411764705882355,8.9240907753988,94.0,1,0.6904863
12539.0,172,3,4517.69,19.642130434782608,1621,71,125,7.047826086956522,18.37284245790271,35.5,0,0.23806365
12540.0,2,11,9246.86,28.806417445482868,4433,269,207,13.809968847352025,32.757448321911376,26.9,0,0.004357673
12541.0,83,2,536.14,19.14785714285714,419,107,27,14.964285714285714,7.31344391547251,107.0,0,0.2964592
12545.0,170,1,628.15,18.474999999999998,346,0,34,10.176470588235293,12.446012200579336,0.0,0,0.52611196
12547.0,108,2,207.79999999999998,25.974999999999998,134,82,7,16.75,4.709185552877331,82.0,1,0.7960694
12548.0,76,1,95.19999999999999,19.04,49,0,5,9.8,5.1154667431232514,0.0,1,0.75175023
12551.0,268,1,168.0,16.8,100,0,10,10.0,3.1989581637360205,0.0,1,0.7471281
12553.0,20,7,2419.59,17.922888888888888,1351,219,81,10.007407407407408,10.854137519560561,36.5,0,0.014724483
12556.0,61,1,312.9,4.670149253731343,166,0,60,2.4776119402985075,3.6051198830725717,0.0,0,0.49096078
12557.0,68,4,9000.960000000001,310.3779310344828,3464,213,15,119.44827586206897,413.5394180674516,71.0,0,0.055980973
12559.0,221,2,561.71,26.74809523809524,283,8,21,13.476190476190476,24.540081014342153,8.0,1,0.7401863
12560.0,22,2,1436.31,18.653376623376623,820,30,77,10.64935064935065,17.932652929223067,30.0,0,0.16790934
12561.0,213,1,238.85,14.928125,177,0,16,11.0625,4.683017857108812,0.0,1,0.67571926
12562.0,37,3,1605.23,20.579871794871796,776,71,53,9.948717948717949,12.600311529192467,35.5,0,0.14515465
12564.0,171,1,456.9,21.757142857142856,133,0,21,6.333333333333333,8.372563611497462,0.0,1,0.8953673
12565.0,199,1,145.92,16.21333333333333,80,0,9,8.88888888888889,4.985759721446672,0.0,1,0.8131476
12567.0,6,9,7849.98,21.506794520547945,3533,273,271,9.67945205479452,18.065353090352005,34.125,0,0.0032241452
12569.0,2,15,2167.68,23.56173913043478,857,160,48,9.315217391304348,17.040359822382108,11.428571428571429,0,0.026185319
12571.0,32,1,248.35,17.739285714285714,197,0,14,14.071428571428571,7.666414731487257,0.0,0,0.3760356
12573.0,137,1,160.54000000000002,5.733571428571429,84,0,26,3.0,7.948758213888326,0.0,1,0.7834047
12574.0,226,1,218.45,19.85909090909091,61,0,11,5.545454545454546,6.252552206172219,0.0,1,0.7223682
12576.0,6,4,936.55,15.105645161290322,665,208,54,10.725806451612904,5.038348226912461,69.33333333333333,0,0.28847647
12577.0,269,1,195.89,2.923731343283582,134,0,67,2.0,3.096871752914982,0.0,0,0.6403923
12578.0,240,1,1608.66,22.980857142857143,748,0,70,10.685714285714285,22.75251104109056,0.0,0,0.43943158
12580.0,157,1,415.7,17.320833333333333,238,0,24,9.916666666666666,6.165258848310156,0.0,1,0.7195697
12582.0,149,2,511.36,23.243636363636366,300,49,21,13.636363636363637,22.969411242211955,49.0,1,0.58181727
12583.0,17,9,4232.21,28.987739726027396,3463,267,84,23.71917808219178,20.282811570409955,33.375,0,0.007913687
12584.0,37,4,782.59,23.017352941176473,138,153,27,4.0588235294117645,14.846989554834165,51.0,0,0.3558111
12585.0,144,2,2040.1,23.44942528735632,1279,117,77,14.701149425287356,22.168976141315973,117.0,1,0.46797305
12589.0,55,1,131.5,13.15,83,0,10,8.3,3.6852016377819963,0.0,0,0.454485
12590.0,121,2,9864.26,145.06264705882353,4283,0,68,62.98529411764706,92.92868335397539,0.0,1,0.84798837
12591.0,227,1,452.84999999999997,17.41730769230769,228,0,26,8.76923076923077,14.520936211606278,0.0,1,0.8118064
12592.0,2,2,437.6,24.311111111111114,290,121,11,16.11111111111111,7.501755785766493,121.0,1,0.62800026
12593.0,19,3,418.09999999999997,19.909523809523808,206,110,14,9.80952380952381,7.060304863241017,55.0,1,0.52579343
12594.0,31,8,2529.9,27.203225806451613,1440,201,46,15.483870967741936,12.808967151221287,28.714285714285715,0,0.02745575
12596.0,152,1,269.95,17.996666666666666,156,0,15,10.4,12.42507123674127,0.0,0,0.31303048
12597.0,93,2,1428.81,18.318076923076923,675,85,72,8.653846153846153,25.328459741506645,85.0,0,0.2627441
12598.0,72,4,1584.3799999999999,25.148888888888887,971,122,45,15.412698412698413,17.57111330960757,40.666666666666664,0,0.19914584
12599.0,37,6,857.04,17.855,749,177,25,15.604166666666666,10.391516589087304,35.4,0,0.14954694
12600.0,23,8,1936.5600000000002,39.521632653061225,544,258,26,11.10204081632653,41.214087010538584,36.857142857142854,0,0.016110083
12601.0,100,5,577.0600000000001,20.609285714285715,245,142,21,8.75,13.235267960620142,35.5,1,0.69295925
12604.0,172,1,178.5,17.85,137,0,10,13.7,6.5897647909466395,0.0,0,0.44270146
12609.0,96,2,800.73,18.621627906976745,518,132,42,12.046511627906977,13.197477379847394,132.0,0,0.27569917
12610.0,16,2,1256.25,17.447916666666668,625,19,68,8.680555555555555,12.925290302403594,19.0,0,0.17837888
12613.0,108,4,1462.52,19.763783783783783,759,64,65,10.256756756756756,12.594479732542828,21.333333333333332,0,0.17531301
12614.0,188,1,315.6,15.780000000000001,76,0,20,3.8,2.840700432528643,0.0,1,0.79599494
12615.0,78,1,634.74,20.475483870967743,413,0,31,13.32258064516129,12.366135165229725,0.0,0,0.485551
12616.0,5,2,713.3,22.290625,284,202,25,8.875,14.658441570446485,202.0,1,0.70168346
12619.0,26,5,2087.46,53.52461538461539,1756,137,28,45.02564102564103,67.77197545508778,34.25,0,0.27013698
12620.0,115,1,561.66,17.02,434,0,33,13.151515151515152,6.246338427430906,0.0,0,0.37771234
12621.0,10,15,10195.04,29.465433526011562,5439,265,208,15.719653179190752,40.27132890941583,18.928571428571427,0,0.0020579463
12622.0,142,1,180.1,16.37272727272727,69,0,11,6.2727272727272725,4.623276091494193,0.0,1,0.79955006
12623.0,186,1,305.1,16.950000000000003,191,0,18,10.61111111111111,8.66373442100155,0.0,1,0.75078714
12624.0,16,2,641.13,16.87184210526316,355,71,36,9.342105263157896,7.714713164962045,71.0,1,0.44678748
12625.0,122,2,2683.82,31.207209302325584,1612,107,73,18.74418604651163,33.26730738060531,107.0,1,0.4862463
12626.0,23,6,4774.0,23.174757281553397,2337,214,170,11.344660194174757,21.702016916256497,42.8,0,0.028710322
12627.0,6,5,2727.83,19.346312056737588,1575,44,112,11.170212765957446,11.811097711858453,11.0,0,0.0846549
12633.0,40,3,1948.75,22.65988372093023,1068,158,66,12.418604651162791,32.55322333345939,79.0,0,0.14629178
12635.0,65,1,683.64,17.091,399,0,40,9.975,8.783628944570543,0.0,0,0.6017737
12637.0,2,7,5663.5,18.094249201277954,2844,232,176,9.08626198083067,13.114373066406152,38.666666666666664,0,0.0076871854
12639.0,149,1,486.1,22.095454545454547,201,0,22,9.136363636363637,22.57095114295885,0.0,1,0.720323
12641.0,25,1,185.9,18.59,72,0,10,7.2,8.260037664697554,0.0,1,0.66563004
12642.0,18,1,366.45,15.268749999999999,277,0,24,11.541666666666666,8.934121845608212,0.0,0,0.533055
12643.0,38,6,3344.64,139.35999999999999,1808,204,11,75.33333333333333,178.85244586335503,40.8,1,0.60302675
12644.0,40,1,477.91,15.416451612903227,325,0,31,10.483870967741936,5.560847386497311,0.0,1,0.48960117
12645.0,20,3,1310.8600000000001,22.217966101694916,825,206,52,13.983050847457626,12.591882823204555,103.0,0,0.18389125
12647.0,36,9,2886.71,31.37728260869565,1039,242,63,11.293478260869565,30.009067644401878,30.25,0,0.008279386
12648.0,65,1,318.05,15.145238095238096,160,0,21,7.619047619047619,8.957338119691373,0.0,1,0.521164
12649.0,17,3,623.51,20.113225806451613,586,105,28,18.903225806451612,14.348826522773395,52.5,1,0.5370207
12651.0,245,1,114.0,12.666666666666666,78,0,9,8.666666666666666,3.9044045640788823,0.0,1,0.75594926
12652.0,241,1,919.98,19.16625,505,0,48,10.520833333333334,17.011660034448713,0.0,1,0.74586517
12653.0,59,2,2209.85,51.391860465116274,919,147,37,21.372093023255815,62.69382183641587,147.0,1,0.81428075
12654.0,108,3,337.75,15.352272727272727,151,97,19,6.863636363636363,3.6653291047172614,48.5,0,0.34429702
12656.0,26,3,2820.67,40.87927536231884,1280,117,51,18.55072463768116,40.79437592144437,58.5,0,0.057610463
12662.0,17,7,2653.66,16.90229299363057,1400,266,96,8.9171974522293,7.288023884728541,44.333333333333336,0,0.009996205
12664.0,54,3,1957.48,108.74888888888889,505,179,10,28.055555555555557,92.8924018224304,89.5,0,0.28158027
12665.0,235,1,63.0,21.0,37,0,3,12.333333333333334,7.937253933193772,0.0,1,0.7862738
12668.0,169,3,2924.4700000000003,23.77617886178862,1334,96,104,10.845528455284553,29.585751264792524,48.0,0,0.09234329
12669.0,61,3,2744.0299999999997,27.168613861386135,1115,105,98,11.03960396039604,112.08461237859281,52.5,1,0.7303594
12670.0,9,3,1634.47,28.18051724137931,761,133,40,13.120689655172415,13.549620622955217,66.5,0,0.2411025
12672.0,240,1,225.89999999999998,22.589999999999996,78,0,10,7.8,12.750529400773914,0.0,1,0.63684046
12673.0,237,1,220.9,9.604347826086956,171,0,23,7.434782608695652,6.752388685822735,0.0,0,0.61325
12674.0,2,3,1402.0,23.76271186440678,787,116,42,13.338983050847459,19.441106275329346,58.0,0,0.17515953
12676.0,34,4,998.0500000000001,33.26833333333334,494,187,21,16.466666666666665,25.51354435201623,62.333333333333336,0,0.17979147
12678.0,11,9,8282.26,89.05655913978495,5195,253,78,55.86021505376344,89.4461969990732,31.625,0,0.012191691
12679.0,116,2,906.38,20.599545454545453,407,77,43,9.25,13.335359179255217,77.0,0,0.22672786
12680.0,23,1,311.78,15.588999999999999,230,0,20,11.5,7.596402126214612,0.0,0,0.40307847
12681.0,62,15,9866.58,20.815569620253164,5419,216,219,11.432489451476794,15.428843619188548,15.428571428571429,0,0.004328893
12682.0,11,20,8219.92,23.154704225352113,3531,270,149,9.946478873239437,20.369756206708633,14.210526315789474,0,0.004537951
12683.0,3,12,6622.19,24.52662962962963,3980,272,164,14.74074074074074,24.354617680288513,24.727272727272727,0,0.008514909
12684.0,81,4,1379.48,23.784137931034483,1274,42,37,21.96551724137931,17.155355261727454,14.0,0,0.18196127
12685.0,3,2,1606.42,17.84911111111111,917,1,83,10.188888888888888,11.772185714826687,1.0,0,0.13487157
12686.0,282,1,89.14,12.734285714285715,107,0,7,15.285714285714286,3.9516868007761663,0.0,1,0.85394734
12688.0,24,1,4873.8099999999995,28.501812865497072,3028,0,171,17.707602339181285,25.909800727775,0.0,1,0.5172098
12689.0,38,1,511.03,15.030294117647058,281,0,34,8.264705882352942,5.981573972091352,0.0,0,0.32731235
12690.0,116,1,389.01,24.313125,106,0,16,6.625,13.081858542144028,0.0,1,0.5644432
12691.0,55,4,556.3,26.490476190476187,198,212,16,9.428571428571429,16.867717829093085,70.66666666666667,0,0.4360423
12693.0,37,4,855.91,21.946410256410257,255,192,35,6.538461538461538,14.246854036331097,64.0,1,0.5032031
12694.0,93,1,439.5,21.975,323,0,20,16.15,14.838403765762322,0.0,0,0.37382954
12695.0,17,2,333.90000000000003,17.573684210526316,172,102,17,9.052631578947368,8.979953112056704,102.0,0,0.32803798
12697.0,41,2,733.91,25.307241379310344,359,37,27,12.379310344827585,19.744862966017212,37.0,0,0.38016564
12700.0,66,2,2149.05,17.61516393442623,1376,58,110,11.278688524590164,13.741289546569327,58.0,0,0.1008528
12701.0,152,1,337.08,16.05142857142857,246,0,21,11.714285714285714,8.119518018770748,0.0,0,0.72514427
12704.0,16,3,1100.92,22.0184,465,63,40,9.3,15.118822754083327,31.5,0,0.26235846
12705.0,68,4,4162.52,20.206407766990292,2599,198,177,12.616504854368932,17.047055784954594,66.0,0,0.05369831
12707.0,202,1,603.42,18.285454545454545,256,0,33,7.757575757575758,14.285712725243423,0.0,1,0.6105119
12708.0,12,7,2031.77,17.073697478991598,989,266,71,8.3109243697479,7.392005859005379,44.333333333333336,0,0.017811527
12709.0,6,11,7230.79,51.6485,2855,270,89,20.392857142857142,56.93221107111543,27.0,0,0.0057362155
12710.0,7,3,1149.02,14.922337662337663,851,104,75,11.051948051948052,8.775641211555861,52.0,1,0.33420908
12712.0,17,11,3913.08,34.32526315789474,943,264,54,8.271929824561404,25.654225210851198,26.4,0,0.0055970307
12714.0,17,4,3389.7,17.747120418848166,2258,187,167,11.821989528795811,13.92964126870813,62.333333333333336,0,0.06904651
12715.0,16,1,353.86,16.85047619047619,197,0,20,9.380952380952381,15.356630644835631,0.0,1,0.47724798
12716.0,43,1,677.9,15.064444444444444,503,0,45,11.177777777777777,7.875652802828924,0.0,0,0.5193632
12717.0,61,2,1030.98,18.74509090909091,506,94,49,9.2,17.077638169681002,94.0,1,0.5677076
12720.0,4,17,3689.84,15.503529411764706,3084,274,164,12.957983193277311,10.116171086359618,17.125,0,0.010068462
12721.0,93,4,1698.91,16.655980392156863,1133,171,88,11.107843137254902,10.20664404653562,57.0,0,0.17476769
12722.0,25,3,929.65,18.593,559,35,48,11.18,13.016491462756008,17.5,0,0.21169254
12724.0,83,2,280.36,15.575555555555557,178,158,15,9.88888888888889,4.418536119339582,158.0,0,0.21376258
12725.0,281,1,427.8,17.825,164,0,24,6.833333333333333,8.889099333257658,0.0,1,0.80421954
12726.0,95,5,1467.32,21.900298507462686,1942,172,40,28.98507462686567,11.815706287017223,43.0,0,0.11546396
12727.0,5,6,3337.7,28.773275862068964,1756,224,91,15.137931034482758,29.58301924138714,44.8,0,0.075249255
12728.0,167,3,617.31,18.706363636363633,256,74,29,7.757575757575758,7.511083817508387,37.0,0,0.36753842
12729.0,24,1,453.01,17.423461538461538,233,0,26,8.961538461538462,6.143852174203213,0.0,1,0.51276547
12731.0,54,8,11324.25,63.263966480446925,5439,220,84,30.385474860335197,63.81296819189298,31.428571428571427,0,0.02980444
12732.0,90,1,236.26000000000002,19.688333333333336,111,0,12,9.25,11.983077335319273,0.0,1,0.79908615
12733.0,144,1,383.95,17.452272727272728,137,0,22,6.2272727272727275,16.137965273236063,0.0,1,0.78581065
12734.0,263,1,110.39999999999999,27.599999999999998,88,0,4,22.0,22.170250336881626,0.0,1,0.7546242
12735.0,225,2,779.5699999999999,18.12953488372093,368,21,38,8.55813953488372,11.09023099795671,21.0,1,0.7640191
