CustomerID,Churn_Probability,CLV_90d,Revenue_at_Risk
12471.0,0.0033019655,3958.260749953297,13.07004058839594
12472.0,0.015020905,1204.313157611572,18.089873606070785
12473.0,0.20121993,1558.3718552110363,313.57547755947434
12474.0,0.013370022,1778.341601760614,23.77646665505924
12476.0,0.13994652,1623.2418065730883,227.16704248168705
12477.0,0.08541412,3237.227121331058,276.5049027811963
12480.0,0.12754282,733.9837647664473,93.61436180043627
12481.0,0.12149935,1315.0194919052376,159.77401634046612
12483.0,0.09798223,500.5706433935631,49.04702681212027
12484.0,0.103034295,922.6441134935196,95.06398590044061
12490.0,0.04123767,1178.5695540729157,48.60146343690125
12492.0,0.34769234,158.56194046591122,55.13077221263852
12493.0,0.6005503,144.93493883324862,87.04072011593605
12494.0,0.118259124,293.1712527305853,34.67017566412603
12500.0,0.15547305,1002.251599844648,155.8231165583598
12502.0,0.5645642,938.470283085436,529.8267509253718
12507.0,0.3953385,317.8432419911585,125.65567227413035
12510.0,0.72758263,142.07489700871713,103.37122771918031
12516.0,0.4772512,556.570298734555,265.62384399513
12517.0,0.26346216,832.4646977046872,219.32294409891347
12518.0,0.30463612,1177.453750728459,358.69494303885784
12520.0,0.09014537,553.6106007873966,49.90543347046521
12523.0,0.05234949,431.3123934354929,22.578983474314708
12524.0,0.10367598,1087.5297221818532,112.75070580644685
12526.0,0.39365143,714.3147432915669,281.1910171941663
12527.0,0.40644044,75.18788381728501,30.5593963437768
12528.0,0.25299558,416.9345882635843,105.48260816108953
12530.0,0.16126044,380.07556829681744,61.2911537362039
12535.0,0.6904863,258.08062747535524,178.2011406415313
12539.0,0.23806365,1155.3352865806112,275.0433333828854
12540.0,0.004357673,2879.8736842240696,12.549548453151592
12541.0,0.2964592,261.3998964955049,77.49440367182984
12545.0,0.52611196,212.4485568998026,111.77172675705827
12547.0,0.7960694,27.53976434431737,21.923563226654267
12553.0,0.014724483,774.6905934428113,11.406918304669414
12556.0,0.49096078,256.1040806263667,125.73705836747611
12557.0,0.055980973,2925.964127960206,163.79831868740018
12559.0,0.7401863,37.49422677023623,27.752712011509395
12560.0,0.16790934,562.5909276273525,94.46427082486706
12562.0,0.14515465,1375.935843582724,199.72349264946075
12567.0,0.0032241452,1861.4811951969643,6.001685577362565
12569.0,0.026185319,1163.589060499669,30.468950533525224
12571.0,0.3760356,281.1897102123408,105.73734164677722
12576.0,0.28847647,322.10500945541696,92.91971517340122
12577.0,0.6403923,198.70402133057783,127.24852592800428
12578.0,0.43943158,546.4943122293336,240.14685794774053
12582.0,0.58181727,160.07186085091757,93.13257297609327
12583.0,0.007913687,1446.1634081799502,11.444484948460888
12584.0,0.3558111,563.6863712611515,200.56586176918051
12585.0,0.46797305,339.9538984212174,159.08926387822794
12589.0,0.454485,467.5831277876789,212.5095174490903
12592.0,0.62800026,139.12729158005294,87.37197520181117
12593.0,0.52579343,88.94702290285542,46.76776054406784
12594.0,0.02745575,798.7952833894149,21.93152428315012
12596.0,0.31303048,210.53344253689104,65.90338485517464
12597.0,0.2627441,1190.7074578952097,312.8513580802687
12598.0,0.19914584,704.8143570439399,140.36084620371818
12599.0,0.14954694,240.60087550100076,35.98112376723261
12600.0,0.016110083,588.02860163871,9.473189630683997
12601.0,0.69295925,123.74863121275776,85.75275855239887
12604.0,0.44270146,44.54464239190675,19.719978174455417
12609.0,0.27569917,293.6653694662726,80.96329816255735
12610.0,0.17837888,712.9407182499973,127.1735668449095
12613.0,0.17531301,1038.8708974843485,182.1275848827439
12615.0,0.485551,874.8346424479665,424.77683516155304
12616.0,0.70168346,232.1480015382684,162.89441333824095
12619.0,0.27013698,1124.2508612065851,303.7017348849422
12620.0,0.37771234,394.8573519489335,149.14249404027115
12621.0,0.0020579463,3012.829589624758,6.20024146761987
12624.0,0.44678748,265.4826975995416,118.61434452542805
12625.0,0.4862463,459.3563507525627,223.3603203412265
12626.0,0.028710322,1455.8442016768624,41.79775647376127
12627.0,0.0846549,1998.31471994302,169.16712769240098
12633.0,0.14629178,393.2975930410541,57.53620396913175
12635.0,0.6017737,864.8033582740493,520.4158987418992
12637.0,0.0076871854,1233.863973708564,9.48494115550919
12642.0,0.533055,532.5153938602605,283.85999724553886
12643.0,0.60302675,702.3490166548781,423.53524326617924
12645.0,0.18389125,441.9522098894229,81.27114506073784
12647.0,0.008279386,778.144792409451,6.4425610819561445
12649.0,0.5370207,168.13902664061544,90.29413497401909
12653.0,0.81428075,723.8761802266263,589.4384377602067
12654.0,0.34429702,146.04763494829854,50.28376572842878
12656.0,0.057610463,1345.4673180355423,77.51299561567005
12662.0,0.009996205,832.1506575075069,8.31834826125167
12664.0,0.28158027,1124.3650797574203,316.5990219908751
12668.0,0.09234329,946.5194386358525,87.4047219755701
12669.0,0.7303594,675.6330891327399,493.4549610304742
12670.0,0.2411025,909.4786022603024,219.27756629304517
12673.0,0.61325,182.6038917578754,111.98183975512065
12674.0,0.17515953,619.9776082538987,108.59498576023837
12676.0,0.17979147,239.08977842917295,42.98630162633669
12678.0,0.012191691,4277.544655144991,52.15050453869769
12679.0,0.22672786,111.19286920887912,25.210521081259408
12680.0,0.40307847,391.28108878204495,157.7169812969054
12681.0,0.004328893,2870.186380697924,12.424729823729173
12682.0,0.004537951,2635.742180637457,11.960869394678534
12683.0,0.008514909,1737.1812618314937,14.79194048904874
12684.0,0.18196127,698.3391983331793,127.07068615309738
12685.0,0.13487157,1698.538535821452,229.0845628637933
12689.0,0.32731235,731.4000265360793,239.39626167535545
12691.0,0.4360423,220.73838014012335,96.25127291869897
12693.0,0.5032031,216.91947251597975,109.1545497201004
12694.0,0.37382954,325.3653171314276,121.63116800343474
12695.0,0.32803798,219.28251896196656,71.93299395968893
12697.0,0.38016564,334.619683318359,127.21090490735622
12700.0,0.1008528,1668.7686044016948,168.29999030407348
12701.0,0.72514427,277.7137254427472,201.38251589485222
12704.0,0.26235846,940.1495296564128,246.65617980895854
12705.0,0.05369831,1482.213980618808,79.592383988385
12708.0,0.017811527,590.8316469312782,10.523614112838219
12709.0,0.0057362155,2108.294827786964,12.093633481841975
12710.0,0.33420908,221.786546727718,74.1230787386831
12712.0,0.0055970307,963.2440051201,5.391306310589056
12714.0,0.06904651,1179.0963109771628,81.41248787525362
12716.0,0.5193632,362.3885196686606,188.2112700992086
12717.0,0.5677076,251.5622146175591,142.81378066076735
12720.0,0.010068462,1187.003625104124,11.951301166548674
12721.0,0.17476769,614.0554872771852,107.31705776403044
12722.0,0.21169254,401.23517895060144,84.93849490675413
12724.0,0.21376258,264.3932827168624,56.51739060473889
12726.0,0.11546396,612.4723601787246,70.71848237604908
12727.0,0.075249255,980.448394686818,73.77801097544737
12728.0,0.36753842,176.4618057215528,64.85649367924619
12731.0,0.02980444,4185.549084542407,124.74794745815478
12735.0,0.7640191,209.0648787667371,159.7295546748243
12739.0,0.29143554,48.322329857328846,14.082844282616536
12744.0,0.02570008,5463.21938884332,140.40517140177883
12747.0,0.0069375704,891.029787157426,6.181581880698649
12748.0,0.004895498,7233.455210022465,35.4113658377326
12749.0,0.08266293,1412.6290153715236,116.77205705079031
12753.0,0.016714467,4526.937885070525,75.66535269468481
12754.0,0.7727677,1063.694309932492,821.9886294361934
12755.0,0.82892627,8.91470713621184,7.389634892125921
12757.0,0.05741154,2543.7010748616294,146.03779676969165
12758.0,0.6475291,656.2215703141547,424.9225793718347
12759.0,0.28886902,430.3722280140842,124.32120517179739
12763.0,0.5029688,74.0084143289787,37.223922467725465
12766.0,0.034217864,1433.6895717307102,49.05779517793369
12775.0,0.2347957,352.63944435951333,82.79822676723329
12778.0,0.34438062,199.68632119595424,68.76809852822316
12779.0,0.043792192,890.3258939978241,38.98932239713691
12781.0,0.414435,146.9768350825845,60.9123445339148
12782.0,0.15512776,497.8854774326069,77.23586071680974
12787.0,0.26640025,164.01450921558995,43.69350589984119
12793.0,0.64596856,173.03486896197825,111.77508451094408
12794.0,0.35402498,646.8623850677867,229.00544066713573
12798.0,0.26587453,3136.1956933842093,833.8345711625234
12808.0,0.18903194,109.79786534616488,20.755303898174844
12811.0,0.7250071,106.8675775472561,77.47975427635801
12815.0,0.53914183,318.2725122647017,171.59402590485774
12816.0,0.6754966,198.888236826705,134.3483234239626
12820.0,0.7147011,236.6862153932882,169.1599023035302
12823.0,0.3706862,456.21577052447833,169.11289183454508
12826.0,0.12326607,325.44079925705205,40.115808693929786
12828.0,0.32805353,462.722855802928,151.79786812302768
12829.0,0.7044615,89.792128284235,63.25509872167885
12830.0,0.067301944,2255.1958616079737,151.7790653573949
12832.0,0.25064224,140.5617942895328,35.23072298581805
12836.0,0.16321091,562.6183225775227,91.82545040161946
12838.0,0.4883637,122.14261722734904,59.65002206786736
12839.0,0.025477711,1189.689639224344,30.310568940273058
12840.0,0.2804859,780.5685091945726,218.93845945202213
12841.0,0.00832064,825.836505115331,6.871488126828323
12842.0,0.6233347,395.9762667534801,246.8257497522918
12843.0,0.040877964,515.3477570422527,21.06636723898932
12844.0,0.5250822,150.32305179232483,78.93195438094061
12845.0,0.84099567,98.78626074112566,83.0788174760414
12849.0,0.36120385,192.22882064188556,69.43378996525546
12853.0,0.2957728,538.8279296082914,159.37064055986204
12854.0,0.30187014,327.01348014488343,98.71560420034575
12857.0,0.7225282,153.00045589193843,110.54714693591286
12865.0,0.2688476,596.9902532950622,160.49940549409692
12867.0,0.011426286,915.4563050430676,10.460265415974982
12868.0,0.38199756,347.78420581856767,132.8527164622223
12871.0,0.44325724,171.5059512449047,76.02125501106747
12872.0,0.72590405,94.6775715325609,68.72683238193103
12875.0,0.8354886,22.50422048584206,18.802020059835446
12876.0,0.32375294,1062.040340345569,343.83868226801377
12877.0,0.032622345,328.7686117463107,10.725203009138898
12878.0,0.4978107,300.3421546589096,149.5135357259075
12879.0,0.44509345,397.9483654506505,177.1242120664588
12885.0,0.47831637,539.38335033404,257.9958843754267
12886.0,0.65706706,394.22789967019526,259.03416719178637
12888.0,0.74249387,48.67509736410304,36.14096131102349
12891.0,0.8016595,109.76467476011254,87.99389696858711
12897.0,0.5514769,45.439390773732136,25.0587741713578
12901.0,0.022573335,5049.040003548366,113.97367191441829
12904.0,0.3011964,211.4088064866237,63.6755706706075
12908.0,0.94425684,210.11773651046903,198.40511035422008
12909.0,0.15174237,484.5161494110861,73.52162829964813
12910.0,0.20376498,847.6897951056658,172.72948996760755
12913.0,0.22566655,536.2168707282607,121.0062127608294
12915.0,0.78953326,69.34510641709072,54.7502677600905
12916.0,0.3877739,670.5316324945894,260.0146670266158
12919.0,0.3425443,541.2898372781774,185.41574161067786
12921.0,0.005338438,3588.5085048751966,19.15702964628966
12924.0,0.27167037,267.60081579724323,72.69921298622015
12928.0,0.18572597,443.2669800812546,82.32619075609097
12930.0,0.44256753,156.4948451484809,69.25953665164549
12931.0,0.012260911,9935.243339073872,121.81513488926412
12933.0,0.29484278,192.78049389441665,56.839936679504575
12935.0,0.20878604,490.92914352430336,102.49915206434672
12937.0,0.38777834,467.28656078392686,181.2036076722779
12939.0,0.059272658,2627.779289819147,155.75546335479444
12942.0,0.37176582,132.50149981407793,49.25952901742564
12944.0,0.6055604,138.79278416339454,84.04741694072116
12947.0,0.2748099,322.1316640284785,88.52496939469465
12948.0,0.20805356,551.7404672631528,114.79156789421064
12949.0,0.03650225,945.9780786715264,34.53032788599578
12951.0,0.13070647,241.8330385396966,31.609143808966525
12955.0,0.101194285,1315.0330798280834,133.0738320756061
12957.0,0.094918326,946.5389981166142,89.8438967627599
12962.0,0.44478408,106.78117377492612,47.4945656072166
12963.0,0.43925613,367.5200715184736,161.43544491857492
12967.0,0.77446026,122.79000386427744,95.09597783921157
12970.0,0.2450945,202.7898197852789,49.70266807222254
12971.0,0.013274337,2407.1687948854096,31.953570196514452
12980.0,0.72497946,1574.726822097242,1141.6446015085805
12981.0,0.49823645,180.30248783921485,89.83327102953182
12987.0,0.43230593,182.54040470744164,78.91329979291895
12989.0,0.038873322,1559.5089130010767,60.62329261738863
12990.0,0.4257982,112.4624300735067,47.88630113880428
12991.0,0.26608148,220.1298054213755,58.572464896756266
12993.0,0.17822692,104.05058840449348,18.544615685557055
12994.0,0.2859016,252.33647404344305,72.14340320232047
12997.0,0.51157534,289.23452719596617,147.9652519442326
12999.0,0.5931015,60.5647289494824,35.9210316757493
13000.0,0.57479614,104.30882486488262,59.956309920500125
13001.0,0.12895086,2302.5850727044417,296.9203347351517
13003.0,0.69162405,45.5240207649146,31.48550740302959
13004.0,0.0036420065,1231.4225493904178,4.484848983797054
13005.0,0.739897,115.47273021376262,85.43792813469669
13012.0,0.36816522,375.7414033331497,138.33491822127448
13013.0,0.028792718,753.5921970963858,21.69796793856958
13014.0,0.11291478,875.0646804963541,98.80773438956237
13015.0,0.20495406,1030.9454818508912,211.29646001189812
13016.0,0.42038715,372.3354640452892,156.5250441483906
13018.0,0.0051332954,1890.4940033353864,9.704464231040419
13021.0,0.21350382,605.4689286974167,129.26993079345908
13023.0,0.35460037,348.9307545529142,123.7309746445107
13026.0,0.394274,298.23431421209654,117.58603491404416
13027.0,0.65198594,1416.8154568789505,923.7437621599145
13029.0,0.12014017,276.423655844466,33.20958570760727
13030.0,0.30587417,156.76390234989185,47.95002834053516
13034.0,0.4262666,200.20431995512823,85.34041689923623
13035.0,0.7067425,333.8106940740851,235.91821283553887
13037.0,0.4336158,265.953050420151,115.32144570933832
13038.0,0.28635314,195.06020205682333,55.85610155660559
13046.0,0.67748237,240.5338643485456,162.9574516571292
13047.0,0.03478642,681.6373861654223,23.7117256336308
13048.0,0.203857,414.554664440083,84.50987215332647
13049.0,0.7369244,240.32428651948663,177.10083301992023
13050.0,0.0040179854,1252.4450786811694,5.032306072867957
13055.0,0.66003853,580.0372139815364,382.8469105411093
13058.0,0.45022458,145.35768189534323,65.44360104571005
13064.0,0.38988993,279.9831819663659,109.16262201924178
13068.0,0.55708396,86.41812063460054,48.142149234613086
13069.0,0.0012354713,919.6248225412578,1.1361701117069645
13077.0,0.25958878,129.2231889580219,33.544889713324956
13078.0,0.0061109653,2710.0932579747005,16.56128578952843
13079.0,0.23496069,114.15474043267972,26.821876594897656
13081.0,0.003462479,6108.217196406974,21.14957367316635
13082.0,0.7526743,851.7375659839697,641.0809605862788
13085.0,0.7210209,71.67877061739624,51.681890078734234
13089.0,0.0030147803,12644.46100657477,38.1202725557833
13090.0,0.020861972,1991.3856363052464,41.5442316315083
13092.0,0.49785537,78.3854164375381,39.02460013284829
13093.0,0.89183813,1697.6923587800286,1514.0667842316666
13094.0,0.034416396,394.3232589759714,13.571185500299515
13097.0,0.006261426,1378.6635051428673,8.632399549632142
13098.0,0.0027693966,7150.9575446850495,19.80383779961031
13102.0,0.0042384467,1381.4524891097738,5.8552127557875195
13104.0,0.23870453,258.8427329656209,61.78693353378094
13107.0,0.4170498,290.14840500025525,121.00633293785205
13109.0,0.5157968,354.96311652638724,183.08883273116984
13110.0,0.1359141,353.5556932558774,48.05320462540211
13113.0,0.002784406,2663.920672724662,7.417436885281736
13115.0,0.30143714,696.9552751077455,210.0882044956564
13117.0,0.026858822,186.92799777148304,5.02066572760308
13118.0,0.2447075,343.1394209827202,83.96878813555706
13122.0,0.75484186,13.469607744030755,10.167423818321726
13124.0,0.27157992,819.5099465066116,222.56244673223094
13126.0,0.17625725,461.1772213210724,81.28583003472514
13131.0,0.577941,407.3518638259553,235.42534371946124
13133.0,0.79191536,30.133374622427645,23.86308212513612
13134.0,0.30108994,513.4683618997918,154.60015953702123
13136.0,0.25139928,892.6929261289516,224.42235767651616
13137.0,0.025522152,962.9790531306736,24.577297730149432
13138.0,0.13135257,191.42102788219228,25.14364465983734
13139.0,0.2048906,1576.8577989120822,323.0833308934593
13140.0,0.57106787,82.57018732423784,47.15318097294704
13141.0,0.19082539,587.2579707243733,112.06373002296878
13145.0,0.111668386,88.9499119624507,9.932893065020737
13147.0,0.48270512,461.3600373587396,222.70085047649204
13148.0,0.021549864,838.4846158932136,18.0692292212573
13149.0,0.33929473,441.1347321448466,149.6746905500114
13155.0,0.6467837,163.5131398528584,105.75763515028551
13157.0,0.29229283,510.2027894228744,149.12861889238695
13158.0,0.32873768,295.71633138600646,97.21309957756016
13159.0,0.17196527,685.8236562063236,117.93785105856537
13162.0,0.5969623,280.5015523087536,167.44884428016903
13165.0,0.67598164,291.88805163233263,197.31096407693215
13167.0,0.33469373,328.72368769653355,110.02175713423004
13168.0,0.15164936,215.37374596747807,32.661289851232766
13169.0,0.66357535,122.2133742873338,81.09778276872933
13171.0,0.5919259,121.9157219211693,72.1650757455564
13173.0,0.3916082,80.10304400586139,31.369009551954978
13174.0,0.22959742,429.91790255680326,98.70804102404536
13178.0,0.0140700545,1189.8923521040915,16.74185026250955
13183.0,0.030658934,860.3117320069937,26.37624083933345
13184.0,0.028937299,434.7163339141212,12.579516449679096
13186.0,0.24152507,426.7133608744393,103.06197387684294
13189.0,0.49623767,145.58939536961662,72.24694166737233
13192.0,0.2981445,309.18692800426555,92.18237881817534
13196.0,0.6697169,530.172923009359,355.06576361294464
13198.0,0.022543391,768.1782159944198,17.31734204432912
13199.0,0.010084892,2075.1762841925665,20.92792806748217
13200.0,0.53199893,362.1147549920493,192.6446630481536
13203.0,0.2738173,278.122509270702,76.15475477925561
13207.0,0.5624109,49.28609839432741,27.719038514630366
13208.0,0.1108937,308.4446428762954,34.204566628534295
13209.0,0.01849065,1418.2777031670616,26.224876271352382
13211.0,0.19241042,340.2170188822616,65.46130097480363
13213.0,0.23737225,511.4657047386498,121.407764806793
13217.0,0.8564267,282.16590448621355,241.65441890420686
13220.0,0.17844099,296.8710060541022,52.97395564779199
13221.0,0.58527374,150.6193379578509,88.15354364593975
13223.0,0.8070749,40.908923886544,33.01656583655074
13224.0,0.40943614,823.9533445089164,337.35627401892134
13225.0,0.037121978,1306.33262058258,48.493650353980904
13230.0,0.011284445,628.5585852615802,7.092935043915494
13232.0,0.13009465,433.491371665706,56.39490715105732
13233.0,0.4707749,137.73060809749023,64.84011173793925
13236.0,0.30096152,346.86521065367214,104.3930825069755
13238.0,0.32851264,171.61112357100882,56.37642305299719
13240.0,0.5642664,122.53998510410736,69.14519424696448
13242.0,0.6655376,112.9550114311283,75.1758067356628
13246.0,0.09179412,455.28142993972,41.79215743293216
13248.0,0.43083358,59.84620544469743,25.78375482802967
13249.0,0.76901,174.59109584359564,134.26229990341704
13253.0,0.91360295,250.22842575948485,228.60942749450305
13255.0,0.47533676,73.22920844690466,34.808534701204756
13258.0,0.40816677,240.3962071724781,98.12174248032733
13261.0,0.6966414,53.50356794107744,37.27279970262257
13263.0,0.0040321043,1801.156783285179,7.262451967847908
13265.0,0.17964582,605.0578229668457,108.69610963292298
13266.0,0.069465324,1116.0786040637768,77.52876215621332
13267.0,0.008642609,963.8544412677404,8.330217291608625
13268.0,0.04294737,793.2303480123869,34.06715769471437
13269.0,0.010778302,1145.2309466765887,12.343645377285855
13276.0,0.4321276,536.9652612972319,232.03750693489783
13277.0,0.5931069,116.91421400454772,69.34263001402705
13280.0,0.34465557,169.39665010865124,58.383499569827954
13282.0,0.17452319,376.0140866486862,65.62317776048191
13283.0,0.42051685,53.39406026034818,22.453101952725827
13285.0,0.11272583,690.6155881342805,77.85021646642669
13292.0,0.49795467,174.10593169848053,86.69686117452943
13294.0,0.5440213,229.99444958523776,125.12188139317914
13301.0,0.5289826,150.2840919040746,79.49766662450646
13305.0,0.04751096,433.85960773111344,20.613086124916858
13308.0,0.30717608,291.30865240838426,89.48305088588158
13309.0,0.14744462,323.67433658421254,47.72403979720572
13310.0,0.25766918,248.79915328832973,64.10787396964912
13311.0,0.4743415,97.9921723616564,46.48175517538003
13313.0,0.2094075,348.4992656165469,72.97835768962844
13316.0,0.27019233,1645.9878671412932,444.73328893432125
13317.0,0.2264786,573.4938827302612,129.88409537550572
13319.0,0.006650081,2297.9719808497966,15.281699588614094
13320.0,0.14634116,509.3357720776995,74.53678768466679
13324.0,0.08397764,1650.9708676730374,138.6446366396002
13327.0,0.006990046,709.8251514761793,4.961710300871772
13329.0,0.62302095,204.96091213100524,127.69494156964564
13330.0,0.47358826,284.20180275279864,134.5946366941238
13334.0,0.2558193,679.2940350135037,173.7765183337152
13340.0,0.054978758,2346.9532188425933,129.03257328300649
13344.0,0.4501873,475.9356612304706,214.2601882447707
13362.0,0.51105815,777.0851136847893,397.1356819303932
13365.0,0.45510736,1000.0377593328154,455.124545628576
13368.0,0.6336876,266.8974188004279,169.12958887461497
13373.0,0.2137374,916.1935958983204,195.82483560522266
13376.0,0.5221517,292.52056995930855,152.74011540574864
13379.0,0.44601583,303.82268889135054,135.5097302195932
13381.0,0.1470369,969.5230180399908,142.55565435478434
13384.0,0.1876433,1369.1588353139575,256.91348819877555
13389.0,0.58481514,247.41555130944545,144.69236140019987
13394.0,0.04203354,617.6010333374222,25.959956640928496
13396.0,0.73915154,462.44130062205926,341.81419832054365
13397.0,0.13989085,347.4384516294325,48.60346017878019
13402.0,0.46749255,130.95769779905817,61.22174816629119
13404.0,0.50229925,25.554605637916875,12.836059224817589
13405.0,0.4659491,145.4030507845344,67.75041895418693
13408.0,0.009035449,5884.730006902559,53.17117517109664
13410.0,0.23085079,240.31911747605065,55.47785715312836
13414.0,0.8587371,372.2725052827375,319.6842157253355
13417.0,0.3101917,279.8690081528762,86.81304087554305
13418.0,0.0016650058,1252.9576862464064,2.0861818268176635
13420.0,0.6002718,85.55685249904319,51.35736765051419
13421.0,0.5093435,528.8222533238827,269.3521799801167
13425.0,0.47117546,457.27550258726615,215.4569961962772
13426.0,0.05721815,792.6348559574452,45.35309953203672
13427.0,0.25804222,180.03653465858582,46.457026418446866
13434.0,0.46826553,557.4524511748399,261.0357694208722
13435.0,0.32095492,1440.437580162028,462.3155266657995
13437.0,0.1572079,838.9077116618184,131.88292488413302
13448.0,0.19943796,793.4155713346822,158.2371837586136
13450.0,0.1548507,705.2471896889247,109.20802555091382
13451.0,0.123787686,727.2355263095301,90.02280314520553
13452.0,0.9100814,162.9799478389508,148.32501691175312
13453.0,0.604048,90.46281501803745,54.643883724192136
13455.0,0.539757,154.85822808335806,83.5858146784436
13456.0,0.17259091,636.1483803410199,109.79342874130937
13458.0,0.002998865,1977.3309904908203,5.929748654705125
13461.0,0.3124879,525.838862827678,164.3182821186079
13468.0,0.005074868,1164.7721756359017,5.911065016606115
13470.0,0.7345159,56.34239277046078,41.384383637084596
13473.0,0.64485216,84.56046094614798,54.52899601073554
13475.0,0.3424765,368.8077111756224,126.30796936084708
13476.0,0.47857347,271.4399484053268,129.90395835993502
13477.0,0.16862875,390.2905984419049,65.81421662298204
13479.0,0.68771565,98.55818497887432,67.78000620661633
13481.0,0.20363127,428.7600442776559,87.30895103446645
13486.0,0.27954888,578.773493517305,161.79548387633702
13487.0,0.2594958,122.80078059902525,31.866286160301357
13488.0,0.0029744895,1757.244127438595,5.226904154943941
13489.0,0.783947,125.40729462735928,98.31267126840486
13491.0,0.022199364,260.218561595156,5.776686667042704
13492.0,0.4775469,465.812834214898,222.44747519747006
13493.0,0.75537723,229.50402579886395,173.3621159768271
13495.0,0.1577188,398.3601581320283,62.82888314368446
13496.0,0.6047042,66.56717512107103,40.25345045915671
13497.0,0.67210877,82.76759691027681,55.628827706952634
13499.0,0.68520665,341.1731977835249,233.77414449880797
13500.0,0.41508463,630.5170056384701,261.7179181523684
13502.0,0.5352423,62.25338494260405,33.32064612894365
13505.0,0.06815986,1379.2065063471052,94.0065270078777
13506.0,0.8123069,67.09265695014749,54.49982690188489
13507.0,0.08973308,731.0065510497735,65.59546865028688
13509.0,0.17377405,236.59552945259944,41.11416305399248
13510.0,0.27927193,596.4353240395951,166.56764433678396
13515.0,0.2738421,267.2350676713497,73.18021114367386
13516.0,0.54090536,555.6227359858286,300.5393140363391
13517.0,0.26696748,577.5633875626513,154.19063946931814
13520.0,0.018646836,825.4501689696646,15.392034158754814
13523.0,0.15776207,938.1843254982488,148.0098970383078
13524.0,0.3437013,211.3719152128373,72.64880267736075
13525.0,0.61101675,204.86792481434424,125.17773366807776
13527.0,0.16615616,606.3376425616618,100.74673304861159
13529.0,0.5112422,89.63083877371811,45.82306817636187
13531.0,0.66007096,76.36821924555741,50.408443466594655
13533.0,0.6050473,70.402505253337,42.59684469992943
13534.0,0.0029539089,1291.5378924495467,3.815085238849194
